customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_account,brand_created_at,brand_reply,brand_response_tweet_id
1006975,358288,Sun Oct 22 19:08:54 +0000 2017,@116584 what the heck is up with this?  Literally it was down the road and doubled distance to go out of my way for another order. https://t.co/ElOyKGsn6z,1006974,DoorDash_Help,Sun Oct 22 19:31:43 +0000 2017,"@358288 Oh no! I'm really sorry to hear about this, please DM us your email address and we'll reach out right away!",
1006977,358289,Sun Oct 22 18:18:00 +0000 2017,"Hey @DoorDash_Help I referred a friend and she used the credit immediately, but I never got $15?! What gives?!",1006976,DoorDash_Help,Sun Oct 22 18:21:35 +0000 2017,@358289 Thanks for this message. Sorry for the trouble.  Please DM us with your email address &amp; we'll reach out right away!,
1006977,358289,Sun Oct 22 18:18:00 +0000 2017,"Hey @DoorDash_Help I referred a friend and she used the credit immediately, but I never got $15?! What gives?!",1006978,DoorDash_Help,Mon Oct 23 01:49:50 +0000 2017,"@358289 Hi Jazzy, I was delighted that we could reach a resolution with your issue. Feel free to get in touch if there's anything else.",
1011441,359314,Sun Oct 22 20:43:01 +0000 2017,@DoorDash_Help @116584 Hi there I just was wondering what determines which restaurants are in my delivery area???,1011440,DoorDash_Help,Sun Oct 22 20:50:10 +0000 2017,"@359314 Hey Marc, we'd love to get this cleared up for you. Please DM us your email address and we'll let you know!",
1011446,359316,Sun Oct 22 19:22:57 +0000 2017,"@DoorDash_Help Yes hi, I used door dash yesterday and appear to have been charged twice for 1 order. Once for $31.88 and again for $38.20",1011445,DoorDash_Help,Sun Oct 22 19:56:09 +0000 2017,"@359316 Oh no! I'm really sorry to hear about this, please DM us your email address and we'll reach out right away!",
102009,138358,Thu Nov 30 16:48:45 +0000 2017,@116584 customer support + my missing lunch....HANGER,102008,DoorDash_Help,Thu Nov 30 16:57:20 +0000 2017,@138358  Hi B. We're sorry about this experience. Please send us a DM with your email address at @doordash_help.,
1021493,361739,Sun Oct 22 22:25:55 +0000 2017,@DoorDash_Help why can I only issue one complaint on your website? I waited almost an hour for my order &amp; it arrived incomplete and cold,1021492,DoorDash_Help,Sun Oct 22 22:38:26 +0000 2017,"@361739 Oh no! I'm really sorry to hear about this, please DM us your email address and we'll reach out right away!",
1021495,361740,Sun Oct 22 21:11:48 +0000 2017,@DoorDash_Help Ordered dinner 2 hours ahead of time and just got an email that it was cancelled bc of time limits. What does that even mean?,1021494,DoorDash_Help,Sun Oct 22 21:15:39 +0000 2017,@361740 Thanks for this message. Sorry for the trouble.  Please DM us with your email address &amp; we'll reach out right away!,
1023918,166680,Sat Oct 14 15:15:30 +0000 2017,"@DoorDash_Help You guys have to be fucking kidding me. 40 minutes late, and I got two of the same item when I ordered 2 different things https://t.co/Ts1snkV3ts",1023916,DoorDash_Help,Sat Oct 14 15:48:23 +0000 2017,"@166680 Hi, I am so sorry to hear this! Please DM us your email address and we can look into this for you.",1023917
1027427,363119,Mon Oct 23 00:02:27 +0000 2017,"Hi @116584 There’s currently no way to order a personal (non-gluten free) speciality pizza, e.g. #DaWorks from @45052 in your app🍕",1027426,DoorDash_Help,Mon Oct 23 00:30:35 +0000 2017,@363119 Solving this social post in triage as it does not meet the requirements for social response from Care.,
